transaction_id,customer_id,product_id,purchase_date,price,city,festival
T42511,c959,p3,2024-10-06T00:00:00.000000,149,Narasaraopet,
T42512,c747,p9,2024-10-22T00:00:00.000000,299,Mirzapur,
T42513,c556,p4,2024-01-29T00:00:00.000000,399,Jodhpur,
T42514,c612,p6,2024-12-09T00:00:00.000000,249,Secunderabad,
T42515,c465,p7,2024-04-25T00:00:00.000000,349,Uluberia,
T42516,c222,p7,2024-05-22T00:00:00.000000,349,Thiruvananthapuram,
T42517,c807,p7,2024-07-01T00:00:00.000000,349,Anantapur,
T42518,c307,p0,2024-02-29T00:00:00.000000,299,Ichalkaranji,
T42519,c475,p1,2024-04-13T00:00:00.000000,499,Rewa,
T42520,c589,p1,2024-08-26T00:00:00.000000,499,Sri Ganganagar,
T42521,c24,p1,2024-05-28T00:00:00.000000,499,Agartala,
T42522,c48,p4,2024-05-23T00:00:00.000000,399,Bikaner,
T42523,c582,p4,2024-09-21T00:00:00.000000,399,Kadapa,
T42524,c929,p9,2024-02-19T00:00:00.000000,299,Satna,
T42525,c309,p3,2024-11-08T00:00:00.000000,149,Ghaziabad,Diwali
T42526,c974,p8,2024-02-07T00:00:00.000000,199,Patna,
T42527,c56,p9,2024-10-11T00:00:00.000000,299,Saharanpur,Diwali
T42528,c547,p1,2024-08-28T00:00:00.000000,499,Tadepalligudem,
T42529,c981,p1,2024-03-27T00:00:00.000000,499,Bettiah,
T42530,c598,p8,2024-09-26T00:00:00.000000,199,Amroha,
T42531,c672,p8,2024-05-10T00:00:00.000000,199,Sikar,
T42532,c272,p2,2024-05-04T00:00:00.000000,199,Chinsurah,
T42533,c44,p8,2024-08-24T00:00:00.000000,199,Ichalkaranji,
T42534,c368,p5,2024-11-05T00:00:00.000000,599,Chinsurah,
T42535,c477,p9,2024-10-04T00:00:00.000000,299,Deoghar,
T42536,c915,p3,2024-01-14T00:00:00.000000,149,Srinagar,
T42537,c798,p9,2024-05-10T00:00:00.000000,299,Etawah,
T42538,c919,p3,2024-06-10T00:00:00.000000,149,Guwahati,Summer
T42539,c110,p2,2024-05-10T00:00:00.000000,199,Karaikudi,Summer
T42540,c841,p6,2024-12-04T00:00:00.000000,249,Bhalswa Jahangir Pur,
T42541,c138,p6,2024-12-12T00:00:00.000000,249,Aurangabad,
T42542,c770,p2,2024-07-05T00:00:00.000000,199,Kozhikode,
T42543,c639,p0,2024-10-25T00:00:00.000000,299,Naihati,
T42544,c536,p9,2024-07-21T00:00:00.000000,299,Srinagar,
T42545,c649,p9,2024-09-19T00:00:00.000000,299,Katni,
T42546,c615,p0,2024-08-12T00:00:00.000000,299,Srinagar,
T42547,c957,p4,2024-10-21T00:00:00.000000,399,Kottayam,Diwali
T42548,c103,p7,2024-01-28T00:00:00.000000,349,Meerut,
T42549,c255,p5,2024-01-31T00:00:00.000000,599,Bahraich,
T42550,c164,p2,2024-10-30T00:00:00.000000,199,Bareilly,Diwali
T42551,c920,p3,2024-10-08T00:00:00.000000,149,Bidar,
T42552,c40,p7,2024-04-26T00:00:00.000000,349,Shahjahanpur,
T42553,c849,p0,2024-11-04T00:00:00.000000,299,Berhampore,Diwali
T42554,c513,p3,2024-07-15T00:00:00.000000,149,Rajahmundry,
T42555,c708,p9,2024-12-02T00:00:00.000000,299,Nangloi Jat,
T42556,c900,p0,2024-07-21T00:00:00.000000,299,Tinsukia,
T42557,c669,p6,2024-02-05T00:00:00.000000,249,Adoni,
T42558,c762,p1,2024-03-05T00:00:00.000000,499,Chittoor,Holi
T42559,c835,p2,2024-01-24T00:00:00.000000,199,Karawal Nagar,
T42560,c359,p5,2024-03-15T00:00:00.000000,599,Madanapalle,Holi
T42561,c663,p5,2024-03-30T00:00:00.000000,599,Jammu,
T42562,c800,p0,2024-11-26T00:00:00.000000,299,Guwahati,
T42563,c52,p3,2024-03-15T00:00:00.000000,149,Gorakhpur,
T42564,c983,p6,2024-11-13T00:00:00.000000,249,Dhule,
T42565,c796,p3,2024-10-16T00:00:00.000000,149,Satna,
T42566,c590,p4,2024-07-19T00:00:00.000000,399,Jodhpur,
T42567,c114,p9,2024-07-08T00:00:00.000000,299,Mahbubnagar,
T42568,c685,p8,2024-05-25T00:00:00.000000,199,Kolkata,Summer
T42569,c494,p5,2024-05-24T00:00:00.000000,599,Mehsana,
T42570,c942,p6,2024-02-27T00:00:00.000000,249,Gaya,
T42571,c937,p8,2024-05-21T00:00:00.000000,199,Navi Mumbai,Summer
T42572,c732,p0,2024-04-26T00:00:00.000000,299,Mau,
T42573,c628,p5,2024-12-22T00:00:00.000000,599,Ahmedabad,
T42574,c823,p2,2024-03-02T00:00:00.000000,199,Surat,
T42575,c256,p6,2024-01-08T00:00:00.000000,249,Singrauli,
T42576,c821,p8,2024-08-04T00:00:00.000000,199,Madhyamgram,
T42577,c161,p9,2024-10-24T00:00:00.000000,299,Nashik,Diwali
T42578,c767,p0,2024-04-23T00:00:00.000000,299,Jaunpur,
T42579,c202,p8,2024-10-28T00:00:00.000000,199,Indore,
T42580,c452,p0,2024-05-12T00:00:00.000000,299,Rampur,
T42581,c250,p1,2024-12-18T00:00:00.000000,499,Bhubaneswar,
T42582,c700,p1,2024-10-19T00:00:00.000000,499,Hindupur,Diwali
T42583,c0,p9,2024-05-31T00:00:00.000000,299,Bikaner,Summer
T42584,c676,p2,2024-10-13T00:00:00.000000,199,Karnal,Diwali
T42585,c972,p2,2024-01-05T00:00:00.000000,199,Asansol,
T42586,c854,p7,2024-05-09T00:00:00.000000,349,Bareilly,Summer
T42587,c953,p4,2024-03-01T00:00:00.000000,399,Bijapur,Holi
T42588,c249,p0,2024-08-07T00:00:00.000000,299,Mirzapur,
T42589,c316,p1,2024-05-20T00:00:00.000000,499,Tadipatri,
T42590,c743,p1,2024-03-13T00:00:00.000000,499,Kochi,
T42591,c608,p6,2024-01-25T00:00:00.000000,249,Bokaro,
T42592,c193,p6,2024-11-18T00:00:00.000000,249,Meerut,
T42593,c66,p3,2024-04-30T00:00:00.000000,149,Bally,
T42594,c815,p9,2024-07-01T00:00:00.000000,299,Madurai,
T42595,c514,p1,2024-03-09T00:00:00.000000,499,Raipur,Holi
T42596,c910,p0,2024-08-03T00:00:00.000000,299,Kavali,
T42597,c341,p6,2024-11-04T00:00:00.000000,249,Khandwa,
T42598,c457,p0,2024-10-24T00:00:00.000000,299,Jaipur,
T42599,c785,p0,2024-02-03T00:00:00.000000,299,Gulbarga,
T42600,c588,p8,2024-09-13T00:00:00.000000,199,Junagadh,
T42601,c312,p8,2024-02-18T00:00:00.000000,199,Nanded,
T42602,c913,p8,2024-05-07T00:00:00.000000,199,Khandwa,
T42603,c50,p6,2024-03-18T00:00:00.000000,249,Silchar,Holi
T42604,c590,p8,2024-07-31T00:00:00.000000,199,Jodhpur,
T42605,c282,p5,2024-10-14T00:00:00.000000,599,Sirsa,
T42606,c114,p1,2024-03-01T00:00:00.000000,499,Mahbubnagar,Holi
T42607,c165,p2,2024-02-13T00:00:00.000000,199,Dhanbad,
T42608,c95,p2,2024-06-10T00:00:00.000000,199,Chandigarh,Summer
T42609,c440,p8,2024-03-22T00:00:00.000000,199,Gandhidham,Holi
T42610,c156,p4,2024-03-04T00:00:00.000000,399,Panchkula,Holi
T42611,c585,p8,2024-10-16T00:00:00.000000,199,Solapur,
T42612,c12,p0,2024-03-31T00:00:00.000000,299,Bettiah,Holi
T42613,c440,p2,2024-03-28T00:00:00.000000,199,Gandhidham,
T42614,c586,p5,2024-06-24T00:00:00.000000,599,Amravati,
T42615,c909,p6,2024-03-09T00:00:00.000000,249,Nangloi Jat,Holi
T42616,c114,p6,2024-06-06T00:00:00.000000,249,Mahbubnagar,Summer
T42617,c823,p0,2024-06-14T00:00:00.000000,299,Surat,
T42618,c53,p3,2024-09-05T00:00:00.000000,149,Medininagar,
T42619,c462,p8,2024-10-07T00:00:00.000000,199,Bokaro,
T42620,c209,p4,2024-06-14T00:00:00.000000,399,Bhopal,
T42621,c468,p1,2024-09-17T00:00:00.000000,499,Tadipatri,
T42622,c177,p0,2024-01-02T00:00:00.000000,299,Sikar,
T42623,c287,p2,2024-07-18T00:00:00.000000,199,Bahraich,
T42624,c668,p1,2024-11-09T00:00:00.000000,499,Tezpur,
T42625,c479,p4,2024-10-12T00:00:00.000000,399,Shivpuri,Diwali
T42626,c291,p6,2024-09-02T00:00:00.000000,249,Kishanganj,
T42627,c979,p5,2024-03-02T00:00:00.000000,599,Vijayanagaram,Holi
T42628,c698,p6,2024-05-03T00:00:00.000000,249,Shivpuri,Summer
T42629,c804,p6,2024-12-01T00:00:00.000000,249,Anantapuram,
T42630,c164,p5,2024-06-30T00:00:00.000000,599,Bareilly,
T42631,c809,p7,2024-08-15T00:00:00.000000,349,South Dumdum,
T42632,c598,p0,2024-09-30T00:00:00.000000,299,Amroha,
T42633,c875,p4,2024-09-11T00:00:00.000000,399,Satara,
T42634,c721,p7,2024-02-19T00:00:00.000000,349,Bhimavaram,
T42635,c184,p2,2024-08-04T00:00:00.000000,199,Bhiwani,
T42636,c320,p5,2024-03-31T00:00:00.000000,599,Tiruppur,
T42637,c80,p4,2024-10-18T00:00:00.000000,399,Rohtak,
T42638,c34,p1,2024-04-28T00:00:00.000000,499,Ajmer,
T42639,c593,p0,2024-05-26T00:00:00.000000,299,Amritsar,
T42640,c489,p2,2024-03-04T00:00:00.000000,199,Purnia,
T42641,c453,p5,2024-10-06T00:00:00.000000,599,Dibrugarh,
T42642,c867,p8,2024-05-01T00:00:00.000000,199,Durgapur,
T42643,c161,p9,2024-03-21T00:00:00.000000,299,Nashik,Holi
T42644,c357,p5,2024-10-24T00:00:00.000000,599,Baranagar,Diwali
T42645,c818,p6,2024-01-30T00:00:00.000000,249,Coimbatore,
T42646,c155,p7,2024-05-27T00:00:00.000000,349,Gurgaon,
T42647,c451,p3,2024-05-31T00:00:00.000000,149,Gangtok,Summer
T42648,c390,p9,2024-11-17T00:00:00.000000,299,Barasat,
T42649,c419,p0,2024-05-18T00:00:00.000000,299,Patna,
T42650,c462,p6,2024-01-21T00:00:00.000000,249,Bokaro,
T42651,c562,p7,2024-06-11T00:00:00.000000,349,Kurnool,Summer
T42652,c66,p5,2024-08-09T00:00:00.000000,599,Bally,
T42653,c935,p7,2024-07-04T00:00:00.000000,349,Gangtok,
T42654,c941,p7,2024-01-10T00:00:00.000000,349,Bidar,
T42655,c763,p8,2024-03-31T00:00:00.000000,199,Ujjain,
T42656,c452,p1,2024-11-13T00:00:00.000000,499,Rampur,
T42657,c5,p7,2024-09-30T00:00:00.000000,349,Allahabad,
T42658,c984,p2,2024-09-22T00:00:00.000000,199,Tirunelveli,
T42659,c311,p6,2024-03-14T00:00:00.000000,249,Bijapur,Holi
T42660,c676,p0,2024-12-20T00:00:00.000000,299,Karnal,
T42661,c684,p1,2024-09-20T00:00:00.000000,499,Pali,
T42662,c730,p0,2024-09-19T00:00:00.000000,299,Pallavaram,
T42663,c312,p4,2024-11-17T00:00:00.000000,399,Nanded,
T42664,c48,p1,2024-03-31T00:00:00.000000,499,Bikaner,Holi
T42665,c198,p7,2024-12-31T00:00:00.000000,349,Surendranagar Dudhrej,
T42666,c18,p2,2024-12-12T00:00:00.000000,199,Bhagalpur,
T42667,c65,p9,2024-05-24T00:00:00.000000,299,Agra,
T42668,c302,p3,2024-06-20T00:00:00.000000,149,Nagpur,
T42669,c314,p5,2024-03-14T00:00:00.000000,599,Ballia,
T42670,c374,p6,2024-01-30T00:00:00.000000,249,Ahmednagar,
T42671,c691,p7,2024-08-25T00:00:00.000000,349,Ramagundam,
T42672,c449,p7,2024-12-27T00:00:00.000000,349,Mahbubnagar,
T42673,c359,p2,2024-06-27T00:00:00.000000,199,Madanapalle,Summer
T42674,c948,p9,2024-12-27T00:00:00.000000,299,Ghaziabad,
T42675,c508,p2,2024-07-11T00:00:00.000000,199,Kishanganj,
T42676,c959,p8,2024-03-30T00:00:00.000000,199,Narasaraopet,
T42677,c902,p5,2024-08-20T00:00:00.000000,599,Jamshedpur,
T42678,c962,p6,2024-01-11T00:00:00.000000,249,Tiruvottiyur,
T42679,c343,p2,2024-03-12T00:00:00.000000,199,Fatehpur,Holi
T42680,c147,p1,2024-12-19T00:00:00.000000,499,Danapur,
T42681,c761,p6,2024-03-24T00:00:00.000000,249,Berhampur,Holi
T42682,c946,p8,2024-03-15T00:00:00.000000,199,Uluberia,Holi
T42683,c101,p9,2024-06-11T00:00:00.000000,299,Durgapur,
T42684,c853,p2,2024-02-07T00:00:00.000000,199,Tenali,
T42685,c380,p1,2024-08-03T00:00:00.000000,499,Rourkela,
T42686,c726,p8,2024-01-22T00:00:00.000000,199,South Dumdum,
T42687,c802,p1,2024-05-16T00:00:00.000000,499,Serampore,
T42688,c816,p6,2024-12-18T00:00:00.000000,249,Gurgaon,
T42689,c591,p2,2024-08-04T00:00:00.000000,199,Allahabad,
T42690,c903,p9,2024-03-16T00:00:00.000000,299,Tadipatri,Holi
T42691,c609,p5,2024-12-11T00:00:00.000000,599,Ambala,
T42692,c369,p0,2024-12-07T00:00:00.000000,299,Panihati,
T42693,c0,p6,2024-10-02T00:00:00.000000,249,Bikaner,
T42694,c185,p1,2024-03-17T00:00:00.000000,499,Latur,Holi
T42695,c145,p1,2024-05-12T00:00:00.000000,499,Amravati,
T42696,c911,p3,2024-10-21T00:00:00.000000,149,Delhi,
T42697,c195,p7,2024-07-05T00:00:00.000000,349,Raipur,
T42698,c943,p1,2024-11-23T00:00:00.000000,499,Narasaraopet,
T42699,c348,p4,2024-09-20T00:00:00.000000,399,Tezpur,
T42700,c751,p2,2024-10-05T00:00:00.000000,199,Guna,
T42701,c269,p1,2024-04-03T00:00:00.000000,499,Sagar,
T42702,c517,p6,2024-05-12T00:00:00.000000,249,Thoothukudi,
T42703,c734,p4,2024-09-10T00:00:00.000000,399,Sagar,
T42704,c74,p0,2024-05-17T00:00:00.000000,299,Uluberia,
T42705,c601,p3,2024-01-03T00:00:00.000000,149,Kishanganj,
T42706,c466,p5,2024-06-21T00:00:00.000000,599,Khandwa,Summer
T42707,c135,p1,2024-04-13T00:00:00.000000,499,South Dumdum,
T42708,c539,p2,2024-08-24T00:00:00.000000,199,Bhubaneswar,
T42709,c483,p2,2024-08-15T00:00:00.000000,199,Allahabad,
T42710,c957,p5,2024-12-05T00:00:00.000000,599,Kottayam,
T42711,c616,p0,2024-04-01T00:00:00.000000,299,Ramgarh,
T42712,c741,p9,2024-11-29T00:00:00.000000,299,Gwalior,
T42713,c620,p0,2024-12-28T00:00:00.000000,299,Purnia,
T42714,c505,p7,2024-08-03T00:00:00.000000,349,Ahmedabad,
T42715,c235,p1,2024-03-06T00:00:00.000000,499,Navi Mumbai,
T42716,c788,p0,2024-05-14T00:00:00.000000,299,Mangalore,
T42717,c575,p0,2024-10-22T00:00:00.000000,299,Vijayawada,
T42718,c119,p0,2024-04-05T00:00:00.000000,299,Burhanpur,
T42719,c475,p7,2024-08-07T00:00:00.000000,349,Rewa,
T42720,c902,p3,2024-03-22T00:00:00.000000,149,Jamshedpur,Holi
T42721,c198,p4,2024-03-18T00:00:00.000000,399,Surendranagar Dudhrej,Holi
T42722,c154,p0,2024-01-11T00:00:00.000000,299,Navi Mumbai,
T42723,c217,p8,2024-07-14T00:00:00.000000,199,Khammam,
T42724,c135,p4,2024-07-08T00:00:00.000000,399,South Dumdum,
T42725,c215,p5,2024-12-03T00:00:00.000000,599,Mango,
T42726,c4,p9,2024-04-06T00:00:00.000000,299,Gaya,
T42727,c365,p7,2024-09-01T00:00:00.000000,349,Tezpur,
T42728,c153,p4,2024-10-28T00:00:00.000000,399,Gudivada,
T42729,c537,p3,2024-09-06T00:00:00.000000,149,Giridih,
T42730,c948,p8,2024-01-14T00:00:00.000000,199,Ghaziabad,
T42731,c814,p6,2024-06-17T00:00:00.000000,249,Gulbarga,
T42732,c911,p9,2024-05-11T00:00:00.000000,299,Delhi,Summer
T42733,c442,p1,2024-11-02T00:00:00.000000,499,Jaunpur,Diwali
T42734,c152,p5,2024-06-11T00:00:00.000000,599,Jamnagar,Summer
T42735,c547,p8,2024-08-17T00:00:00.000000,199,Tadepalligudem,
T42736,c658,p1,2024-06-30T00:00:00.000000,499,Gopalpur,Summer
T42737,c927,p7,2024-11-08T00:00:00.000000,349,Ghaziabad,
T42738,c870,p7,2024-07-28T00:00:00.000000,349,Gorakhpur,
T42739,c254,p9,2024-11-10T00:00:00.000000,299,Mehsana,
T42740,c615,p6,2024-03-10T00:00:00.000000,249,Srinagar,
T42741,c716,p1,2024-11-15T00:00:00.000000,499,Parbhani,
T42742,c597,p7,2024-03-24T00:00:00.000000,349,Latur,
T42743,c262,p9,2024-12-06T00:00:00.000000,299,Bidar,
T42744,c701,p5,2024-10-17T00:00:00.000000,599,Rohtak,
T42745,c47,p9,2024-05-23T00:00:00.000000,299,Haldia,Summer
T42746,c376,p5,2024-04-22T00:00:00.000000,599,Kharagpur,
T42747,c224,p0,2024-11-04T00:00:00.000000,299,Mahbubnagar,
T42748,c405,p9,2024-12-29T00:00:00.000000,299,Shahjahanpur,
T42749,c519,p6,2024-01-12T00:00:00.000000,249,Shimla,
T42750,c983,p4,2024-09-26T00:00:00.000000,399,Dhule,
T42751,c307,p7,2024-09-18T00:00:00.000000,349,Ichalkaranji,
T42752,c350,p9,2024-11-09T00:00:00.000000,299,Jorhat,Diwali
T42753,c423,p6,2024-08-08T00:00:00.000000,249,Ramgarh,
T42754,c540,p3,2024-08-17T00:00:00.000000,149,Akola,
T42755,c458,p3,2024-06-18T00:00:00.000000,149,Hosur,
T42756,c607,p6,2024-04-26T00:00:00.000000,249,Dewas,
T42757,c860,p0,2024-03-15T00:00:00.000000,299,Berhampore,
T42758,c0,p0,2024-09-19T00:00:00.000000,299,Bikaner,
T42759,c893,p8,2024-01-06T00:00:00.000000,199,Ambattur,
T42760,c27,p8,2024-05-07T00:00:00.000000,199,Haridwar,Summer
T42761,c67,p0,2024-07-06T00:00:00.000000,299,Bathinda,
T42762,c267,p2,2024-03-04T00:00:00.000000,199,Katihar,Holi
T42763,c810,p6,2024-12-03T00:00:00.000000,249,Thane,
T42764,c792,p5,2024-10-31T00:00:00.000000,599,Rourkela,
T42765,c275,p7,2024-03-05T00:00:00.000000,349,Tiruvottiyur,
T42766,c19,p2,2024-08-29T00:00:00.000000,199,Hazaribagh,
T42767,c863,p5,2024-08-24T00:00:00.000000,599,Panchkula,
T42768,c811,p3,2024-09-03T00:00:00.000000,149,Chandigarh,
T42769,c764,p6,2024-01-08T00:00:00.000000,249,Jalna,
T42770,c614,p9,2024-03-09T00:00:00.000000,299,Chennai,Holi
T42771,c133,p8,2024-10-24T00:00:00.000000,199,Ghaziabad,
T42772,c709,p4,2024-11-28T00:00:00.000000,399,Jaipur,
T42773,c475,p1,2024-09-19T00:00:00.000000,499,Rewa,
T42774,c291,p4,2024-01-09T00:00:00.000000,399,Kishanganj,
T42775,c322,p2,2024-01-07T00:00:00.000000,199,Orai,
T42776,c403,p0,2024-06-05T00:00:00.000000,299,Panihati,
T42777,c982,p1,2024-06-07T00:00:00.000000,499,Yamunanagar,Summer
T42778,c470,p2,2024-06-29T00:00:00.000000,199,Vellore,
T42779,c98,p6,2024-07-31T00:00:00.000000,249,Muzaffarpur,
T42780,c815,p9,2024-05-27T00:00:00.000000,299,Madurai,Summer
T42781,c396,p5,2024-01-11T00:00:00.000000,599,Kavali,
T42782,c799,p5,2024-12-06T00:00:00.000000,599,Mysore,
T42783,c480,p4,2024-11-06T00:00:00.000000,399,Nagercoil,
T42784,c120,p2,2024-06-09T00:00:00.000000,199,Mysore,Summer
T42785,c883,p5,2024-03-30T00:00:00.000000,599,Satna,Holi
T42786,c996,p5,2024-05-07T00:00:00.000000,599,Singrauli,Summer
T42787,c221,p8,2024-04-27T00:00:00.000000,199,Hubli–Dharwad,
T42788,c813,p1,2024-11-20T00:00:00.000000,499,Deoghar,
T42789,c801,p5,2024-04-02T00:00:00.000000,599,Kalyan-Dombivli,
T42790,c405,p1,2024-10-28T00:00:00.000000,499,Shahjahanpur,
T42791,c460,p7,2024-04-05T00:00:00.000000,349,Eluru,
T42792,c948,p0,2024-11-22T00:00:00.000000,299,Ghaziabad,
T42793,c802,p6,2024-08-11T00:00:00.000000,249,Serampore,
T42794,c396,p9,2024-05-22T00:00:00.000000,299,Kavali,
T42795,c373,p7,2024-02-14T00:00:00.000000,349,Kavali,
T42796,c628,p4,2024-04-11T00:00:00.000000,399,Ahmedabad,
T42797,c203,p2,2024-07-02T00:00:00.000000,199,Ludhiana,
T42798,c693,p1,2024-10-23T00:00:00.000000,499,Bhimavaram,
T42799,c398,p6,2024-05-28T00:00:00.000000,249,Thane,
T42800,c889,p8,2024-05-22T00:00:00.000000,199,Hazaribagh,
T42801,c444,p8,2024-03-25T00:00:00.000000,199,Darbhanga,
T42802,c966,p4,2024-03-29T00:00:00.000000,399,Bangalore,Holi
T42803,c609,p3,2024-01-10T00:00:00.000000,149,Ambala,
T42804,c383,p7,2024-02-10T00:00:00.000000,349,Guwahati,
T42805,c166,p8,2024-12-02T00:00:00.000000,199,Ratlam,
T42806,c256,p5,2024-09-14T00:00:00.000000,599,Singrauli,
T42807,c669,p5,2024-10-06T00:00:00.000000,599,Adoni,
T42808,c810,p9,2024-11-02T00:00:00.000000,299,Thane,Diwali
T42809,c168,p8,2024-08-28T00:00:00.000000,199,Jalgaon,
T42810,c284,p4,2024-05-05T00:00:00.000000,399,Durgapur,Summer
T42811,c153,p6,2024-11-24T00:00:00.000000,249,Gudivada,
T42812,c487,p8,2024-10-23T00:00:00.000000,199,Imphal,Diwali
T42813,c943,p3,2024-03-25T00:00:00.000000,149,Narasaraopet,
T42814,c941,p7,2024-05-05T00:00:00.000000,349,Bidar,
T42815,c168,p9,2024-07-31T00:00:00.000000,299,Jalgaon,
T42816,c430,p0,2024-11-19T00:00:00.000000,299,Visakhapatnam,
T42817,c879,p6,2024-04-06T00:00:00.000000,249,Nandyal,
T42818,c204,p8,2024-02-11T00:00:00.000000,199,Warangal,
T42819,c875,p5,2024-05-24T00:00:00.000000,599,Satara,
T42820,c324,p0,2024-03-12T00:00:00.000000,299,Ulhasnagar,Holi
T42821,c212,p7,2024-03-24T00:00:00.000000,349,Panchkula,
T42822,c711,p5,2024-08-27T00:00:00.000000,599,Anand,
T42823,c712,p3,2024-02-24T00:00:00.000000,149,Indore,
T42824,c712,p1,2024-03-14T00:00:00.000000,499,Indore,
T42825,c330,p0,2024-06-28T00:00:00.000000,299,Rohtak,Summer
T42826,c54,p0,2024-08-11T00:00:00.000000,299,South Dumdum,
T42827,c21,p1,2024-09-22T00:00:00.000000,499,Gangtok,
T42828,c367,p2,2024-01-01T00:00:00.000000,199,Imphal,
T42829,c13,p7,2024-06-28T00:00:00.000000,349,Yamunanagar,
T42830,c150,p7,2024-03-24T00:00:00.000000,349,Bhusawal,
T42831,c689,p2,2024-05-30T00:00:00.000000,199,Tadipatri,
T42832,c223,p1,2024-05-08T00:00:00.000000,499,Bhubaneswar,
T42833,c937,p3,2024-09-06T00:00:00.000000,149,Navi Mumbai,
T42834,c579,p0,2024-12-02T00:00:00.000000,299,Kishanganj,
T42835,c602,p0,2024-02-18T00:00:00.000000,299,Thrissur,
T42836,c361,p0,2024-12-02T00:00:00.000000,299,Tiruchirappalli,
T42837,c946,p1,2024-09-22T00:00:00.000000,499,Uluberia,
T42838,c224,p4,2024-03-08T00:00:00.000000,399,Mahbubnagar,
T42839,c884,p6,2024-06-11T00:00:00.000000,249,Udupi,
T42840,c155,p6,2024-03-12T00:00:00.000000,249,Gurgaon,
T42841,c47,p7,2024-09-16T00:00:00.000000,349,Haldia,
T42842,c266,p7,2024-02-01T00:00:00.000000,349,Hajipur,
T42843,c291,p9,2024-03-31T00:00:00.000000,299,Kishanganj,Holi
T42844,c266,p8,2024-10-27T00:00:00.000000,199,Hajipur,Diwali
T42845,c832,p2,2024-11-21T00:00:00.000000,199,Solapur,
T42846,c552,p0,2024-02-10T00:00:00.000000,299,Bhavnagar,
T42847,c824,p2,2024-06-03T00:00:00.000000,199,Nellore,Summer
T42848,c656,p1,2024-11-08T00:00:00.000000,499,Raipur,
T42849,c176,p0,2024-12-04T00:00:00.000000,299,Dibrugarh,
T42850,c145,p0,2024-10-21T00:00:00.000000,299,Amravati,
T42851,c546,p8,2024-10-27T00:00:00.000000,199,Tinsukia,Diwali
T42852,c599,p9,2024-03-16T00:00:00.000000,299,Kollam,
T42853,c648,p7,2024-08-01T00:00:00.000000,349,Loni,
T42854,c973,p8,2024-03-23T00:00:00.000000,199,Kozhikode,Holi
T42855,c830,p9,2024-05-12T00:00:00.000000,299,Sonipat,
T42856,c627,p5,2024-03-09T00:00:00.000000,599,Kishanganj,
T42857,c799,p1,2024-06-26T00:00:00.000000,499,Mysore,
T42858,c201,p8,2024-08-10T00:00:00.000000,199,Ranchi,
T42859,c668,p5,2024-05-17T00:00:00.000000,599,Tezpur,
T42860,c871,p3,2024-11-09T00:00:00.000000,149,Mehsana,
T42861,c728,p8,2024-10-01T00:00:00.000000,199,Kakinada,
T42862,c785,p6,2024-09-30T00:00:00.000000,249,Gulbarga,
T42863,c501,p1,2024-05-20T00:00:00.000000,499,Sikar,
T42864,c821,p6,2024-03-17T00:00:00.000000,249,Madhyamgram,
T42865,c813,p1,2024-09-03T00:00:00.000000,499,Deoghar,
T42866,c240,p7,2024-06-26T00:00:00.000000,349,Mirzapur,
T42867,c996,p9,2024-03-04T00:00:00.000000,299,Singrauli,Holi
T42868,c801,p8,2024-06-24T00:00:00.000000,199,Kalyan-Dombivli,
T42869,c757,p3,2024-05-09T00:00:00.000000,149,Alwar,
T42870,c253,p6,2024-04-04T00:00:00.000000,249,Akola,
T42871,c556,p5,2024-10-03T00:00:00.000000,599,Jodhpur,
T42872,c331,p6,2024-06-07T00:00:00.000000,249,Ambattur,
T42873,c822,p2,2024-01-29T00:00:00.000000,199,Pallavaram,
T42874,c645,p6,2024-03-29T00:00:00.000000,249,Siwan,Holi
T42875,c227,p0,2024-11-25T00:00:00.000000,299,Rampur,
T42876,c954,p9,2024-06-05T00:00:00.000000,299,Warangal,
T42877,c498,p4,2024-07-16T00:00:00.000000,399,Mathura,
T42878,c641,p3,2024-03-11T00:00:00.000000,149,Alwar,
T42879,c538,p1,2024-11-20T00:00:00.000000,499,Amritsar,
T42880,c881,p8,2024-10-25T00:00:00.000000,199,Avadi,
T42881,c891,p9,2024-06-29T00:00:00.000000,299,Danapur,
T42882,c927,p8,2024-11-25T00:00:00.000000,199,Ghaziabad,
T42883,c953,p7,2024-06-18T00:00:00.000000,349,Bijapur,
T42884,c733,p0,2024-08-17T00:00:00.000000,299,Pondicherry,
T42885,c728,p9,2024-11-08T00:00:00.000000,299,Kakinada,
T42886,c473,p2,2024-02-05T00:00:00.000000,199,Jamshedpur,
T42887,c610,p3,2024-01-11T00:00:00.000000,149,Kharagpur,
T42888,c120,p7,2024-07-08T00:00:00.000000,349,Mysore,
T42889,c322,p7,2024-12-03T00:00:00.000000,349,Orai,
T42890,c890,p0,2024-01-04T00:00:00.000000,299,Ramagundam,
T42891,c570,p5,2024-01-18T00:00:00.000000,599,Aurangabad,
T42892,c9,p7,2024-03-07T00:00:00.000000,349,Bareilly,Holi
T42893,c431,p4,2024-11-04T00:00:00.000000,399,Davanagere,
T42894,c359,p9,2024-08-20T00:00:00.000000,299,Madanapalle,
T42895,c277,p3,2024-09-23T00:00:00.000000,149,Ulhasnagar,
T42896,c920,p7,2024-03-26T00:00:00.000000,349,Bidar,
T42897,c360,p2,2024-02-25T00:00:00.000000,199,Thrissur,
T42898,c926,p6,2024-06-26T00:00:00.000000,249,Begusarai,Summer
